"Id","SalePrice"
1663,395483.380217769
1664,476605.387447349
1665,328051.23098071
1666,330499.52835381
1667,354884.327059857
1668,340749.923120819
1669,290250.15015802
1670,359069.679921645
1671,279529.021305876
1672,432482.322511918
1673,305488.331774832
1674,249652.081113003
1675,191677.825519177
1676,195985.471747347
1677,215612.669495273
1678,439978.523655875
1679,381321.444046598
1680,354423.750420586
1681,262890.708698219
1682,310297.286213261
1683,181244.157561076
1684,172565.716078956
1685,169698.903566276
1686,168553.824895023
1687,166921.799018938
1688,192332.237687703
1689,197898.962788611
1690,191750.663806778
1691,171672.007706833
1692,257022.467317423
1693,170102.69988659
1694,186564.554418892
1695,163601.746045514
1696,269466.209387883
1697,168648.446652798
1698,367548.562555974
1699,317001.111368346
1700,263719.473879697
1701,275634.07259228
1702,267416.266361494
1703,264371.488895364
1704,284411.760620936
1705,230129.294777311
1706,424823.741205399
1707,220986.103793031
1708,211026.052564765
1709,271831.892117762
1710,224260.916058615
1711,259652.212903213
1712,274320.570582081
1713,279196.155627342
1714,229629.895775154
1715,218159.794402131
1716,179554.362469951
1717,166743.311794665
1718,135343.037682162
1719,195424.759876984
1720,240105.671450921
1721,161372.380605465
1722,129032.483743469
1723,152565.18908914
1724,205318.845394697
1725,232954.398153001
1726,189325.102976281
1727,157185.444470506
1728,180870.148624735
1729,168391.238143936
1730,155645.059584673
1731,122885.714705474
1732,129404.020086572
1733,121876.586521678
1734,124973.037891759
1735,133539.120987912
1736,117170.542104922
1737,329233.405329056
1738,242174.867614522
1739,289624.117087755
1740,229356.362467838
1741,201213.779794259
1742,178407.632660673
1743,174204.813630849
1744,317071.852737743
1745,244297.937207005
1746,197836.089516156
1747,226638.39791454
1748,233511.479361005
1749,154743.749320809
1750,137077.317883473
1751,230992.18549825
1752,119186.713586941
1753,137213.207511102
1754,194250.098314215
1755,173492.610080913
1756,127432.452754431
1757,120693.512424831
1758,151169.686071447
1759,160348.62321139
1760,166577.821036127
1761,135759.844616954
1762,175295.94344348
1763,175584.052964043
1764,119851.776104524
1765,161926.66442879
1766,180305.78707278
1767,200778.406963526
1768,147038.81665784
1769,170408.458954458
1770,142089.742120653
1771,134136.937054401
1772,135374.706476523
1773,128548.53486895
1774,135690.633372211
1775,138331.366402581
1776,129269.763874356
1777,114877.411038956
1778,143723.969115152
1779,118314.259718208
1780,165647.039865781
1781,137180.00840547
1782,92209.4981610897
1783,144727.238155133
1784,106672.841213907
1785,131099.423688285
1786,147189.764890118
1787,160235.118801015
1788,64233.008790811
1789,110938.436457667
1790,82371.0881690952
1791,176017.791911523
1792,150643.290665548
1793,121685.577619741
1794,147597.070502812
1795,136638.14952393
1796,124940.135500739
1797,123779.281093336
1798,127158.500976441
1799,106292.866425512
1800,133417.009554187
1801,124326.094142051
1802,130268.946290154
1803,134324.092439011
1804,147000.35435789
1805,134723.202917569
1806,120755.33361981
1807,129735.033222409
1808,124318.057814314
1809,122175.04996716
1810,140231.347346505
1811,97677.5092589992
1812,103425.007151809
1813,119802.591418701
1814,100959.172701642
1815,62839.4717060969
1816,105802.54264761
1817,115769.410466698
1818,137063.300707532
1819,125305.349587794
1820,72829.082817143
1821,111155.009890261
1822,147690.275423686
1823,55552.4544429103
1824,146830.517021153
1825,140423.636845669
1826,109788.344657601
1827,111844.393129944
1828,139156.739797459
1829,117303.56573512
1830,135163.800975426
1831,155257.506745627
1832,88589.5694047337
1833,131497.918487521
1834,118264.114814051
1835,120909.660169334
1836,127760.46493529
1837,93270.2515908027
1838,127803.664617189
1839,87730.6353864245
1840,143158.948586722
1841,145449.971747596
1842,89329.1364585354
1843,137577.508160889
1844,137132.062538404
1845,142703.768494132
1846,151358.630320482
1847,179893.183211193
1848,63375.1338766002
1849,113525.710700349
1850,116603.110948611
1851,144150.689461929
1852,130484.46573381
1853,135886.156475658
1854,163010.690268321
1855,149806.945100923
1856,225119.900704213
1857,162372.062167413
1858,139036.773056939
1859,119069.759085675
1860,163840.790028806
1861,119069.759085675
1862,311595.971481432
1863,294939.300644833
1864,294939.300644833
1865,339672.337950924
1866,335820.260064073
1867,225415.32351575
1868,298528.302425126
1869,202195.082090093
1870,227443.104785924
1871,242392.995487057
1872,159084.887075671
1873,238920.620738653
1874,146747.24868408
1875,205381.739187297
1876,194836.820672042
1877,211598.443290757
1878,206570.235953097
1879,136407.460192282
1880,139007.346918968
1881,244139.56726516
1882,250842.144544099
1883,189251.192071152
1884,205162.189542379
1885,239878.472350608
1886,294198.469261187
1887,199311.819954388
1888,275541.048985944
1889,156351.432095095
1890,118970.520892574
1891,143479.134402676
1892,101414.415760093
1893,140696.629622598
1894,127156.286614195
1895,136335.029980618
1896,126860.901506933
1897,110727.907474529
1898,116772.955082735
1899,164904.692945133
1900,149400.767853727
1901,185952.120942748
1902,148095.355343752
1903,208538.811419261
1904,141839.014420235
1905,203847.713152463
1906,174596.116412128
1907,205195.067797923
1908,110682.140936723
1909,131743.041030678
1910,121219.153613487
1911,226338.590338228
1912,336271.290929353
1913,135994.749338651
1914,65709.959955564
1915,303942.729278768
1916,75960.8758834799
1917,253015.258441171
1918,140353.200202852
1919,174934.031325917
1920,141134.402903662
1921,417129.591398851
1922,327227.792877408
1923,217609.810378143
1924,223463.578159084
1925,193594.873044313
1926,391968.584921663
1927,139850.773017972
1928,155832.501132729
1929,124449.028508456
1930,133373.714243599
1931,140609.577200718
1932,131340.841485926
1933,178783.137055358
1934,181456.078412948
1935,179143.345450713
1936,192855.105985879
1937,176841.927521731
1938,168947.624967069
1939,262181.986930501
1940,192066.598467396
1941,169763.320964929
1942,198494.380224841
1943,201993.647429647
1944,346537.012072625
1945,408474.69438228
1946,152680.579529393
1947,321266.555740702
1948,182472.276119115
1949,240023.161672097
1950,177475.298070957
1951,263114.675493112
1952,227105.574830946
1953,167703.17167356
1954,182359.981844289
1955,129255.727941851
1956,293145.452652701
1957,153364.698581849
1958,291090.654626781
1959,133057.791217008
1960,116340.069276561
1961,122943.36314695
1962,99891.067439157
1963,107698.582639802
1964,109869.915530465
1965,153109.673786764
1966,144477.569007673
1967,282651.692236787
1968,415097.715906645
1969,397556.006033505
1970,442049.514874521
1971,422795.195851012
1972,358260.592322891
1973,256098.552066931
1974,329565.870859408
1975,447234.742778372
1976,267001.515736074
1977,356161.125694606
1978,358326.358208444
1979,338518.315534388
1980,197292.008152555
1981,348822.551598587
1982,212541.167405435
1983,204466.26544474
1984,168003.816816922
1985,223186.518999244
1986,224516.495933928
1987,172845.809686894
1988,177580.693606246
1989,196549.851313983
1990,212410.808379085
1991,223328.606375951
1992,212958.52877099
1993,166957.8828054
1994,235085.398271052
1995,187613.027056027
1996,263814.407854824
1997,317091.700183101
1998,345522.362486793
1999,277977.108850668
2000,304486.46406739
2001,279369.449059699
2002,245304.173536824
2003,257596.289054283
2004,262336.614646745
2005,220288.032970124
2006,219889.009338114
2007,244585.3074511
2008,205647.693563404
2009,191034.703008047
2010,191391.10949072
2011,143630.901827857
2012,161254.356943779
2013,180371.957964703
2014,191943.385261486
2015,204733.931459959
2016,199598.730263985
2017,201053.10953331
2018,119265.260182906
2019,134796.955914142
2020,110066.513063817
2021,110511.589631337
2022,185328.048479051
2023,133635.502009307
2024,283113.106077984
2025,373058.044420645
2026,180520.985014439
2027,157255.588591928
2028,158534.365139205
2029,170729.117020689
2030,272616.560895818
2031,244619.332470168
2032,251856.210149017
2033,257336.831286736
2034,167410.848480665
2035,218146.832098288
2036,194086.766245291
2037,193684.138784923
2038,308952.190669179
2039,234673.737248019
2040,325396.238517471
2041,284849.699742995
2042,204169.753134186
2043,172667.823942563
2044,174388.43834589
2045,211648.667484511
2046,139121.107637412
2047,142895.850805936
2048,138669.541350844
2049,134243.070803284
2050,193307.041286294
2051,105015.109145339
2052,131619.909264896
2053,149429.060502205
2054,87888.0799499011
2055,159575.397743911
2056,139270.602658971
2057,120965.973006018
2058,206807.941865531
2059,135369.964237016
2060,173933.073528946
2061,172985.046793273
2062,134131.528300358
2063,118938.482094585
2064,140359.682083447
2065,122242.298799792
2066,162080.886914264
2067,105337.309078646
2068,140911.597166261
2069,87229.7088794024
2070,113737.470046833
2071,94511.9342843566
2072,131112.596781684
2073,135387.414514595
2074,179650.065148345
2075,142932.663991231
2076,119455.459378217
2077,163677.258009895
2078,130245.03754799
2079,127656.757773144
2080,116534.345870833
2081,123505.209381145
2082,123372.546788033
2083,142134.209644238
2084,108440.684512917
2085,126752.189549824
2086,115329.749903009
2087,119556.501805507
2088,102262.866135138
2089,81996.6441127721
2090,133615.597073909
2091,118641.004478769
2092,122457.188901344
2093,116082.099234124
2094,123382.349842964
2095,149679.642629793
2096,86141.2906746853
2097,104290.146815887
2098,139772.711529063
2099,65158.4896585603
2100,83427.2247817449
2101,117367.419483221
2102,128822.3275552
2103,109145.166223492
2104,127343.04078516
2105,127871.952430607
2106,73434.117544593
2107,194046.355966348
2108,118076.706038314
2109,114967.617240077
2110,132600.875175618
2111,157887.21930618
2112,150130.170567696
2113,127829.835941955
2114,110426.258530004
2115,167420.748284646
2116,113636.065700651
2117,150538.595126882
2118,120370.573073847
2119,112627.538542785
2120,117686.449734069
2121,100218.817185072
2122,116199.696161911
2123,88435.1920932394
2124,168227.97949192
2125,124351.498963318
2126,146589.484572942
2127,149284.562283553
2128,124405.328130907
2129,100451.572278471
2130,130910.231952118
2131,142558.621826613
2132,114823.593736359
2133,121012.32210029
2134,117112.49530587
2135,95078.3800326857
2136,72982.0825563863
2137,117759.997006134
2138,136762.181177515
2139,157242.663089991
2140,140022.075152695
2141,145460.066775252
2142,130414.459694398
2143,140990.375925079
2144,120433.019016371
2145,140595.51046279
2146,157419.900554094
2147,146746.496963749
2148,126329.865666438
2149,136215.430630927
2150,233887.981629073
2151,120261.52201408
2152,165720.764682498
2153,158145.715262635
2154,108644.373306449
2155,132904.788190408
2156,302675.441751157
2157,225703.055797842
2158,225161.388501242
2159,197146.975519688
2160,165592.355702848
2161,233091.001598242
2162,390231.588846974
2163,343775.18196158
2164,244872.82025919
2165,218848.002073134
2166,145826.793804916
2167,220303.384586245
2168,206269.681246284
2169,200993.580405642
2170,226931.260682499
2171,160217.074297038
2172,132638.188279097
2173,181162.766433487
2174,228211.881172412
2175,287577.608665347
2176,322804.78711656
2177,250309.5690911
2178,201016.180343211
2179,142260.868845992
2180,216208.435553909
2181,180286.22132412
2182,221377.093392624
2183,188628.501097388
2184,123458.977513173
2185,131091.434247816
2186,133308.05906603
2187,152015.375599726
2188,149898.817670519
2189,214366.728409733
2190,82775.0393400935
2191,86918.0086411857
2192,95235.6378427532
2193,110695.723522817
2194,102738.776634361
2195,108201.866408944
2196,100526.346801318
2197,119447.723519888
2198,153971.577686636
2199,165745.166436264
2200,152427.716260167
2201,150322.719492365
2202,218014.377015073
2203,150249.793950693
2204,188579.927258824
2205,119909.834631065
2206,128348.299741881
2207,217986.075927526
2208,257615.131659058
2209,228547.583897288
2210,117205.544882187
2211,116164.663178932
2212,120137.26415982
2213,109625.293785845
2214,119725.021705264
2215,106461.550081891
2216,150424.229644425
2217,79266.3532880231
2218,79919.5573957387
2219,79935.30547043
2220,72919.3057622932
2221,308258.190674705
2222,266052.988782665
2223,273752.556459514
2224,192741.961441444
2225,114966.302923527
2226,180355.274228447
2227,209170.028606294
2228,263801.188682589
2229,238009.825581649
2230,146071.36064684
2231,209743.285861482
2232,176214.237230551
2233,184108.415286425
2234,227133.089708495
2235,235834.471631078
2236,263218.211376372
2237,343139.796572328
2238,204952.289183266
2239,113912.384263538
2240,156218.18413188
2241,150310.219824327
2242,121467.540730414
2243,121104.041937372
2244,100857.273086586
2245,94467.2540090189
2246,152661.960406243
2247,97924.2450724383
2248,124119.9913917
2249,122133.506466594
2250,135086.606561442
2251,106141.986657654
2252,162751.536851846
2253,153371.692005421
2254,177316.73579427
2255,193467.32896642
2256,179319.386503997
2257,205858.860633623
2258,161113.104138751
2259,177173.351299104
2260,163500.201192536
2261,187146.515475452
2262,208691.761234827
2263,361953.004155535
2264,456741.802538331
2265,182438.048155569
2266,300516.820047556
2267,393928.92083949
2268,403906.981357699
2269,148749.705370045
2270,179905.368483497
2271,228110.810126771
2272,201570.380031392
2273,160516.172121373
2274,177955.383575792
2275,157264.372914183
2276,198875.588017722
2277,188453.656716305
2278,150453.512328518
2279,129395.69459589
2280,121203.311293941
2281,158502.419898808
2282,171137.655742995
2283,105684.989794351
2284,114425.403075762
2285,143524.84706908
2286,124486.270148036
2287,354098.034533667
2288,275718.324360865
2289,361569.119093957
2290,453610.499763425
2291,318676.981198544
2292,413619.421639232
2293,444285.046732615
2294,380848.383571106
2295,424728.318107757
2296,277177.207699565
2297,302143.570718925
2298,319097.964545603
2299,351068.963145238
2300,330512.396909067
2301,279484.16115911
2302,247746.065709192
2303,252918.459582628
2304,253707.816474102
2305,198594.058387271
2306,196071.249776873
2307,194350.001173524
2308,229534.480288833
2309,280062.937912094
2310,207994.346438674
2311,185961.135977186
2312,175768.05152895
2313,174507.95833159
2314,171780.510510033
2315,172267.577497038
2316,186464.272546599
2317,186732.296853206
2318,171657.711480199
2319,174586.835690797
2320,184342.287581655
2321,244771.905745067
2322,172521.694866736
2323,175398.074082891
2324,173162.583370127
2325,205990.121869741
2326,168343.86875186
2327,210442.958101657
2328,225598.220190028
2329,194058.12725883
2330,180599.942985126
2331,333645.469207427
2332,402474.315258357
2333,326235.976108318
2334,264355.447569046
2335,285844.421990139
2336,329595.977061231
2337,192693.545295077
2338,258946.049724199
2339,222060.193508763
2340,391689.390413167
2341,202335.908229789
2342,233873.528785663
2343,224890.018861218
2344,223035.950502653
2345,246932.022658435
2346,209686.422653244
2347,196278.04498231
2348,237809.778443712
2349,171502.112807115
2350,281252.646355041
2351,256532.198972275
2352,248597.467610314
2353,257804.856396516
2354,126517.012591696
2355,147907.465869057
2356,153681.104616789
2357,188831.029730394
2358,196449.676021278
2359,139802.620190103
2360,118842.479882882
2361,141600.984039721
2362,286645.002608901
2363,139805.585997658
2364,155649.88358003
2365,217503.117975437
2366,177712.869147219
2367,222990.862261283
2368,210412.57859345
2369,221724.635529444
2370,175613.649152673
2371,173165.294538534
2372,189982.319096441
2373,281955.235111549
2374,316505.763531425
2375,263358.384616749
2376,318081.284705746
2377,381068.56462675
2378,139269.901633501
2379,204073.051111381
2380,140670.76465253
2381,171435.029973699
2382,209970.556266044
2383,192536.474267045
2384,228020.17231634
2385,149273.314043919
2386,132896.629882746
2387,144643.845075126
2388,96900.9454009949
2389,125784.320022085
2390,149128.125188983
2391,143242.504085209
2392,118174.357492389
2393,164738.885989095
2394,146378.415486988
2395,190534.851874569
2396,152463.645578633
2397,209797.383641033
2398,133549.693679144
2399,66778.628554744
2400,63772.6526860984
2401,111791.073734846
2402,136150.989740293
2403,136361.78282619
2404,148435.759292228
2405,159021.628607503
2406,140140.310991773
2407,129918.585335327
2408,140867.836204181
2409,126352.48252606
2410,159812.662431311
2411,121389.707293911
2412,165483.080705442
2413,137516.804556006
2414,141802.227654127
2415,131414.718586947
2416,127809.977861144
2417,129493.221316952
2418,129678.357218347
2419,117776.267069206
2420,124088.60520389
2421,150166.279307172
2422,114076.41370075
2423,123359.029221885
2424,147101.969363773
2425,191096.366945851
2426,131399.223643249
2427,126200.055938483
2428,169277.677589059
2429,116089.926382036
2430,130414.368742572
2431,108443.098480426
2432,147140.001335121
2433,147525.34163884
2434,143402.994127998
2435,149064.020686873
2436,108649.769674824
2437,114466.636192345
2438,128471.00679063
2439,114552.893105232
2440,118873.833550114
2441,95054.3026355841
2442,105642.325310772
2443,120644.731162234
2444,126655.686407075
2445,94509.620146244
2446,127765.477551036
2447,181969.263870218
2448,132311.750889071
2449,113096.520269032
2450,139416.666196531
2451,128037.261949705
2452,197596.293971237
2453,92062.2597475294
2454,129098.37629215
2455,119277.420309913
2456,140151.413312603
2457,132404.476128486
2458,120131.655089292
2459,111013.769396132
2460,135329.034494216
2461,125062.414989605
2462,141216.381768297
2463,126583.12906981
2464,163136.233317042
2465,134371.757335353
2466,113736.57176413
2467,126312.489972312
2468,84923.0873166922
2469,79974.2061731794
2470,171096.0342853
2471,210169.352283069
2472,158011.678538502
2473,119072.394395334
2474,83419.926325339
2475,211102.733320888
2476,124976.685094069
2477,133036.123931294
2478,147752.129319176
2479,113881.82334644
2480,147202.235561904
2481,123011.932912014
2482,130905.188934115
2483,120829.057013618
2484,125499.93306798
2485,128182.674969343
2486,160792.086968775
2487,183084.833532051
2488,158060.384116258
2489,150957.370356234
2490,149548.324522558
2491,90207.9667988527
2492,191415.856146188
2493,142538.799327589
2494,144608.230249327
2495,94392.4070082418
2496,247159.006279916
2497,146721.483392887
2498,109469.2580379
2499,93812.0917565828
2500,129112.550481473
2501,136000.758965736
2502,146069.851770108
2503,89320.2911470972
2504,179921.47275836
2505,220710.00345713
2506,241077.435253857
2507,268775.237697599
2508,241889.747850713
2509,216314.748054475
2510,219427.885084933
2511,177955.112287799
2512,203497.166041487
2513,226957.570795915
2514,264854.677598101
2515,150953.271610112
2516,171702.227140024
2517,137752.807350423
2518,150152.774840933
2519,234192.601132873
2520,216162.727695251
2521,188905.029976637
2522,222986.519206027
2523,126680.366590248
2524,136921.992074218
2525,142316.76847713
2526,138707.630994752
2527,121308.96138094
2528,131109.188713263
2529,142428.739295247
2530,127530.074240883
2531,262554.909845817
2532,229096.154879572
2533,196276.392586784
2534,226719.430491056
2535,287708.457164644
2536,235654.205465747
2537,224064.281027569
2538,175489.385512535
2539,182458.527981403
2540,170721.197059056
2541,174639.934854572
2542,160679.771585195
2543,123060.601817438
2544,120835.620929341
2545,132451.569910234
2546,128347.473667577
2547,128534.163025727
2548,147125.169815811
2549,152980.639848543
2550,368405.801444695
2551,145510.017823887
2552,119879.151974178
2553,79062.9293006457
2554,111298.360898052
2555,117325.868998513
2556,105293.663982853
2557,108592.986216915
2558,155783.417372486
2559,140626.009297405
2560,152340.174356452
2561,129661.510058133
2562,154641.26948313
2563,162330.794828224
2564,204306.921025723
2565,137339.860294721
2566,169618.471899312
2567,134414.484576296
2568,188082.224086841
2569,203862.62334234
2570,115632.908832477
2571,184660.421229669
2572,152399.61421248
2573,221226.241829044
2574,280775.860369931
2575,130878.0831952
2576,117153.573991097
2577,153167.430433317
2578,90674.9192957259
2579,67878.2787842451
2580,108743.209506225
2581,113211.117042543
2582,108279.864250122
2583,268741.361574288
2584,169880.932739594
2585,178504.62243296
2586,216200.877219517
2587,188730.708588067
2588,148937.50814216
2589,148228.076779918
2590,210350.995222407
2591,222713.247938336
2592,211201.298745736
2593,248071.137086389
2594,188288.574707246
2595,200515.489962883
2596,307391.556271343
2597,185836.869830493
2598,275311.168931571
2599,311511.698800888
2600,146603.648259273
2601,144632.285130162
2602,81516.1014121472
2603,92297.8482959086
2604,87544.4918490869
2605,77980.1087022228
2606,150997.244700459
2607,192765.035440722
2608,205273.905182944
2609,163601.517225174
2610,115493.001483316
2611,129709.01880936
2612,153797.328856578
2613,131240.52028533
2614,131026.07161853
2615,155500.490041055
2616,139488.324491639
2617,165971.36691302
2618,189931.424784953
2619,189461.127531581
2620,191231.151141693
2621,174649.017906301
2622,184961.247783321
2623,249412.520312716
2624,277405.037058703
2625,357001.951277602
2626,161998.457812091
2627,165165.913671256
2628,441871.11204528
2629,497511.463797799
2630,364292.551680381
2631,466801.40887237
2632,411948.46483365
2633,319451.527180124
2634,424831.556658884
2635,147928.26621349
2636,183699.479917822
2637,174001.47092055
2638,258118.250374668
2639,188318.24933088
2640,145280.945789034
2641,107912.260588205
2642,178969.706892551
2643,101878.114468762
2644,127378.284256773
2645,105924.382516469
2646,98928.4294335401
2647,104526.071997342
2648,141386.04204342
2649,156942.004427192
2650,142151.695439401
2651,145845.372938683
2652,396685.952397492
2653,251480.482823582
2654,259575.313353676
2655,391945.316110932
2656,301936.441879895
2657,323652.31395314
2658,299574.493402494
2659,315675.165531858
2660,315555.415220037
2661,356714.283917114
2662,359190.403170885
2663,283763.391076367
2664,275513.121519702
2665,318293.471799356
2666,288541.57374164
2667,163815.172854588
2668,178842.115994604
2669,172674.744670269
2670,278166.866850669
2671,181026.891463386
2672,188220.906557515
2673,198589.258788564
2674,208155.026399681
2675,164068.33610405
2676,190409.577622416
2677,196124.894113729
2678,259293.653092477
2679,281094.623204065
2680,278929.029177336
2681,413235.0118282
2682,350099.968307573
2683,514145.401800349
2684,316582.097425055
2685,348872.60983429
2686,278075.100244061
2687,319103.054391161
2688,212523.88245462
2689,207904.306967288
2690,429345.968060676
2691,195909.987027845
2692,134634.113672481
2693,191169.709960868
2694,133006.486516233
2695,190178.389792648
2696,180911.341898777
2697,182905.500438702
2698,194567.39174456
2699,179601.042110773
2700,160315.587861427
2701,148960.647274039
2702,113337.754861819
2703,123049.711445339
2704,140933.835115701
2705,123840.38071815
2706,112771.465258729
2707,125982.902242905
2708,135808.719979911
2709,113477.767148446
2710,127120.772539247
2711,303210.832408083
2712,387059.686484903
2713,168536.4218191
2714,148662.105507293
2715,178465.236998612
2716,140199.880908007
2717,195964.098659044
2718,234288.156435684
2719,153940.681145337
2720,170016.688506106
2721,140765.962779884
2722,151103.062330344
2723,140209.502166836
2724,129024.250330791
2725,137643.552901567
2726,145028.368690867
2727,181672.403886162
2728,172037.538904468
2729,150260.967015159
2730,142821.18332265
2731,123534.244137622
2732,129202.497560093
2733,157329.482059898
2734,142524.708633502
2735,139206.230822913
2736,134765.302659031
2737,124582.194914587
2738,133715.971075977
2739,160494.079777882
2740,134080.423899917
2741,153817.128644197
2742,151097.314530596
2743,155708.204400844
2744,149682.684166245
2745,141804.271930809
2746,140780.368373573
2747,136135.885630997
2748,124441.947997369
2749,130890.694918147
2750,134802.722341199
2751,136174.267204804
2752,181267.970244001
2753,160715.41878504
2754,236506.922735559
2755,128492.934732929
2756,97507.4706224068
2757,75758.2713047974
2758,77750.2195679295
2759,145644.533875196
2760,122980.233060629
2761,142747.973899751
2762,146653.971704769
2763,180392.844846562
2764,139481.58215229
2765,250546.456560262
2766,141737.398937474
2767,88875.5387227798
2768,127813.084272006
2769,136476.119724694
2770,149361.936270326
2771,114784.946602046
2772,121489.35204133
2773,158373.496464296
2774,140413.827206073
2775,116043.253148025
2776,136136.505026881
2777,148235.171312242
2778,101919.846047914
2779,123576.647917483
2780,98431.2631759434
2781,96339.2396476468
2782,101877.011762565
2783,101781.105883938
2784,123304.224730635
2785,131927.195965568
2786,72777.658276496
2787,123088.104133
2788,84942.3802261599
2789,165519.724515765
2790,97960.5004058447
2791,114740.392316987
2792,62397.5402887099
2793,160553.315508994
2794,105456.128484568
2795,123088.839126665
2796,100095.197256448
2797,180187.160313609
2798,110813.282906592
2799,111603.462487596
2800,78813.0754085551
2801,108278.660060402
2802,131964.820999584
2803,160365.742074927
2804,126348.268597463
2805,97215.635997854
2806,86861.1810929754
2807,150855.192478778
2808,154122.32350791
2809,127880.570109908
2810,136071.694330328
2811,156827.320754949
2812,150758.015794571
2813,165025.306760955
2814,168604.92259791
2815,109424.692934604
2816,252867.731661698
2817,157797.10119243
2818,126764.216465347
2819,176889.378098328
2820,143559.310989758
2821,108278.597479599
2822,159757.572569344
2823,291340.15700713
2824,180401.702561192
2825,147497.126833905
2826,132154.376228913
2827,130677.131337224
2828,215150.517918637
2829,194468.214601819
2830,227074.706762611
2831,177759.411419876
2832,250027.715862181
2833,286336.306439825
2834,213017.794451382
2835,218880.584487736
2836,187201.765796455
2837,166288.618399973
2838,145156.167405326
2839,174961.213897001
2840,197024.259203461
2841,209637.86661081
2842,225803.813092103
2843,154249.067998348
2844,169542.035687714
2845,124228.153094915
2846,215271.843787637
2847,200296.840429686
2848,195819.370654717
2849,199572.283781484
2850,267222.88299122
